798577676806041600,"#NowPlaying I Really Like You by Carly Rae Jepsen\n\nLove this song!  LOL  goof ball Beth \u266b https://t.co/JZ9Xg5QPjI"
798577685190545408,"Today Kayla's anthem "Gold Digger" came on &amp; was immediately followed by my anthem "Man Eater" so I guess I gotta see @killyajeansmith \U0001f601"
798577685182050304,"Demonetisation effect: IT department using opportunity to nab tax evaders \U0001f495\U0001f389 @IndiaHX1 @pandey_braj @mike921112  https://t.co/t8za1wb5Jn"
798577693579165700,"Sisi's face was priceless when he saw me waiting on him at lunch \U0001f480\U0001f480\U0001f480\U0001f480"
798577693566582784,"Bald headed hoes stay having shit to say\U0001f602\U0001f478\U0001f3fd"
798577706145353728,"\U0001f64c\U0001f389 Come to this! https://t.co/IJ8pQNLCnX"
798577710347927552,"I just added this to my closet on Poshmark: \U0001f4a5SALE\U0001f4a5 the Knee Black Suede Boots\U0001f49cSize9. https://t.co/7i2Cg1ekyN via @poshmarkapp #shopmycloset"
798577710352179200,"@Breaking911 Such a Fking Drama Queen..Lock her dumbass up! Smfh\U0001f60f\U0001f485"
798577718736453632,"talented \U0001f618\U0001f495"
798577735505317888,"How does Brianna always find them dumb ass statuses smfh lol shut up\U0001f644\U0001f644\U0001f644\U0001f595\U0001f3fd\U0001f595\U0001f3fd\U0001f595\U0001f3fd"
798577735505481728,"@v51x I could but why staring myself for someone who doesn't deserve it \U0001f609"
798577748100972544,"W/\U0001f499 (@ Burger Factory  (Al Nuzha Co-op) - @burgerfactoryq8 in Kuwait) https://t.co/kuPYQZSGiF"
798577752278339586,"You a real bad gyal\xa0\n\n\U0001f4f7: @pdeperfecta https://t.co/pxJkwj1lAK"
798577752282497024,"I just want today to be over with already \U0001f611\U0001f611\U0001f611"
798577756472754176,"@ohmisbeIiever :3c thank uu!! \U0001f495"
798577756502192128,"He did \u263a\ufe0f https://t.co/7G80282wx8"
798577760679718912,"Lil Bibby vibe type of day \U0001f608\U0001f3a7"
798577760696291328,"For real tho'\U0001f602 https://t.co/q7fKh4ac2k"
798577769064103937,"i love he is we radio \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\U0001f60d"
798577773275033600,"Yo he's going somewhere\U0001f440 https://t.co/WKmWoBwJ73"
798577773250052096,"Peace to Siria. \u270c\ufe0f\ufe0f\U0001f64f https://t.co/xdmcdmSYI7"
798577777444319232,"What is yo relation with my hoe? \U0001f629"
798577781655355392,"I'm new @Patreon and hope that I can finde some people who likes my art and are supporting me \u2661 \n#Patreon"
798577781638631424,"Idk why my temper is so short \U0001f615"
798577781668007936,"#NowPlaying Bliss by Muse \u266b https://t.co/I2ijvaQWWD"
798577794255060992,"\U0001f60a\U0001f60a\U0001f60athank you baybay https://t.co/8avSqPP3wD"
798577794246508544,"Snow Deep's 2014 Spring Mixtape still GOES IN\U0001f62b\U0001f525\U0001f525\U0001f525"
798577798428303361,"Ugh i always forget to pee before i start feeding Eli \U0001f627\U0001f627\U0001f627"
798577802643505152,"NEED NEW INK \u2620\ufe0f"
798577802614145024,"@PaigeLynn06 happy birthday, hope you get an amazing day that you deserve \u2764\U0001f498"
798577806825451521,"I Miss Destiny\U0001f62a"
798577811028058112,"ONE DIRECTION IS MY LIFE \U0001f60d \n#ARIASONEDIRECTION x295"
798577811011334145,"I look like I bless people for a living. Cause I do. \U0001f607"
798577811007111168,"I swear you're saying dumber and dumber statements \U0001f602\U0001f602\U0001f602\U0001f602\U0001f602 https://t.co/EA0XXnexeK"
798577815222386688,"Come to the @Codaisseur Open Day &amp; Grand Finale! It's gonna be Legendary! \U0001f680\n\nDid I say great? See for yourself.\n\nhttps://t.co/4OizXXhgCJ"
798577815226556416,"This got me smiling too hard\U0001f62c\U0001f60d\U0001f648 https://t.co/YO7uN3r8Hm"
798577819424997376,"@DWilloughy yes she was for Hillary \U0001f4b0and brainwashed she choose Bernice so she's on tv trying to be important No Nina run for office no vote"
798577819412369408,"@VijaylakshmiRao \U0001f618 my fav epi divorce track each each scene was nice..that Roshni burnt hand j just now saw..their intensity\U0001f60d\U0001f60d"
798577823581491200,"When you're extra happy about going somewhere so you can beat your face \U0001f60d\U0001f481\U0001f3fd\U0001f602"
798577831991197696,"@SirCurvesAlot thank you \u263a\ufe0f"
798577836181233664,"yo hoe dont know how to act \U0001f605"
798577836193959936,"@madeleinecsarah @routledge_music @zaynmalik Thanks maddie!! I'll def be getting on this: I've got a lot of stuff on masculinity&amp;B-Bands \U0001f64c\U0001f3fc"
798577844582567936,"Basket femenino: 20-18 contra Bolivar\U0001f3c0\u2705 WIN"
798577844561461248,"A #bts look at our upcoming lookbook with our photographer @itssofiaemm \U0001f343\U0001f342 @fashionnfriends and\u2026 https://t.co/yOKRzckPTx"
798577844590968832,"Celine couture\u2702\ufe0f\u2702\ufe0f\U0001f4d0\U0001f457\U0001f456\U0001f45a\U0001f458 https://t.co/Q3PoZXx5KC"
798577848751562752,"@Marazamc , ngzok bamba nge right.... \U0001f602\U0001f602\U0001f602 I actually didn't laugh at u,  yazin neh."
798577852962795520,"Also grateful for the family and discipleship I have in my American Budski @BuckysHeroine \U0001f60a\rPraise God!"
798577852979494912,"This wild \U0001f60d\U0001f60d https://t.co/mTFtIOWgwH"
798577852979486720,"I live for the in between cut stage bc it's like rediscovering how fine your man is when he gets that fresh cut \U0001f62d https://t.co/Ocu6fEMIi4"
798577852950204418,"My ears steady popping! Dangit\U0001f611"
798577861338791937,"#RivieraMaya #PlayaDelCarmen #melmnrz: ...by the way...\U0001f643 Back Home!  #mexico #clouds #photography #caribbean #beac\u2026 https://t.co/TnGIfrNwcx"
798577861363924996,"@__GingerAle lmao Jami is my homie! \U0001f60a\U0001f602"
798577861355601920,"Live my life cus ion give a fuk wht A mf doin \U0001f4b8\U0001f62a"
798577865558228995,"@MBerniceLarkam @AdeleAwright @davelackie @griechux @jenni40 @ConniePeixoto Thanks Michelle! We most certainly will \U0001f618"
798577869752561664,"Soon as I got my own place I got pregnant \U0001f602\U0001f602\U0001f602"
798577873934319616,"There you go Michael Droege!\nTruly, you should be known... ;) \U0001f495 https://t.co/GA3no3Wg5y"
798577873934127104,"\u2600ALL\u2600WHO\u2600RETWEETS\u2600WANT\u2600NEW\u2600FOLLOWERS\u2600 #TEAMFREE #TFBJP #TEAMHITFOLLOW #followback #ANDROIDGAMES #autofollowback"
798577873930088448,"Happy birthday @kate_elliottt hope it's a dope one! \U0001f643 https://t.co/VwULy6VV5A"
798577878111842304,"I'm gonna be irritated for the rest of the day wow \U0001f602 I can't wait"
798577878115975168,"Beer Tuesday \U0001f60e"
798577878124339200,"I'm in airplane mode I don't need drama \U0001f3a7"
798577882310254592,"@davosea @CoronaCapital Now that's a playlist if ever I saw one \U0001f44c"
798577882331303936,"Living in the Netherlands has made me learn to be a functional human being even on rainy days!!! \U0001f918\U0001f3fdlol San diegan probs"
798577886521389056,"Was looking at all my payslips from summer, where did all my money go? \U0001f62b"
798577894897291264,"@porterrobinson thennn I remembered his show in Vegas when he waved and smiled at me and that's when I cried in a club for the first time\U0001f602"
798577903311032320,"@cantankerousred @brianmciver7244  Exactly.  My money is on Rafa \U0001f60d\U0001f60d\U0001f60d\U0001f60d"
798577907497074692,"Ain't it! Shit just made my nerves bad\U0001f629 https://t.co/0Aq8sJyII4"
798577907501187072,"My friend just asked if they make good chili in Chile \U0001f611 @itsMarioSelman"
798577907476140037,""How many times can you break girl code without getting punched?" -@pkwhite27 \U0001f602"
798577911691415552,"Being generous to a family when you can have someone with no baggage I hate these fine assstep daddies who should b in my life\U0001f602"
798577911682895872,"I'm so excited to work with @scarlet_CHS! Congrats to ALL cast and crew \U0001f618"
798577924274266116,"Too bad every single time I go home we are always doing something so I never get real food\U0001f642\U0001f642\U0001f642 https://t.co/RQEaW1Aaai"
798577928447651840,"This man right here \U0001f60d\U0001f60d\U0001f60d\U0001f440\U0001f64a https://t.co/rc1O35HW9i"
798577936827895808,"@WhoGon_StopMeh \U0001f602\U0001f602\U0001f602\U0001f602 no I'm not dawg it's best for ya health"
798577945249914880,"Everything is just falling into place \U0001f60a"
798577945241493504,"@SearsAuto smh y'all should've hmu earlier \U0001f615 I just paid https://t.co/bIzDK1hWw1"
798577949419024386,"@ismail_izzani what happen \U0001f62d\U0001f62d"
798577890715693056,"@holly_braid Hahah I can't keep up\U0001f602"
798577957811945472,"\U0001f534 LIVE @Lari1Larios on @YouNow - ven !!!!! https://t.co/gb7olvDTWt https://t.co/5n190OjrTy"
798577953605095424,"By by holiday nails....... hellllloooooo autumn nails\U0001f341\U0001f341\U0001f341 \n#nails"
798577941043154944,"just know, you ain't shit boo \U0001f918\U0001f3fb"
798577970403110912,"\U0001f629 How cute !! I love you \U0001f618\U0001f618 https://t.co/Pru2IQtp7l"
798577962002038785,"Come support the honorables \U0001f44f\U0001f3fe\u270a\U0001f3fe\U0001f4da https://t.co/9EKRWHl8Yr"
798577974589227008,"@Israa_Ch02 am i ugly tell me cause i cant decide \U0001f602"
798577978796032001,"@SpottedConzo Yaaaaaay, that's a good solution~ \U0001f602"
798577982990389249,"So much for the room dividers, it's a sad day to realize "SIPHETWE"!!!!! \U0001f612\U0001f61e @damane_vuyani @TandoManana @robertmarawa"
798577941055700992,"tooo weak \U0001f602\U0001f602\U0001f602 https://t.co/KfNWUtM9eN"
798577991366352896,"When your friends are your family so you not tripping about spending the holidays w/ a nigga\u263a\ufe0f"
798577991383019521,"@Tourettes_2Man @RhettCorn 2013 it was. Just checked Facebook memories Jesus \U0001f602\U0001f602"
798577928468471808,"\U0001f4f7 Credit to ledge user MakerofBirds https://t.co/PYeKdl24Dh"
798578003949273088,"Love spending the night in hospital mind \U0001f440"
798577945241677824,"@morgan__webster oh you know I was counting on that \U0001f609"
798578008156205056,"In the type of person that will struggle just to see my friends and family doing good \U0001f4af"
798578008143659008,"Something wrong with Alpha Theta y'all \U0001f602 Something is seriously wrong with the whole chapter. I'm convinced."
798577970398887936,"Philly Startups, heading to SXSW? Email Yuval@phillystartupleaders.org to learn about available exhibitor grants through #AmplifyPhilly. \U0001f4b8"
798578033313644544,"@MikalaJayy \U0001f602\U0001f602\U0001f602 girl you irri"
798578041706397696,"@deezyndacut thank you \U0001f497"
798578041710583808,"These bitches pussy and they don't even do shit\U0001f618"
798578012363128833,"Was this me ? \U0001f602\U0001f602\U0001f602 https://t.co/x6ZHuqnd5j"
798578041723047937,"It's fine tho! Cuz listen here I'm THE catch baeeeeebeeeeee\U0001f485\U0001f3fe\U0001f61d"
798578045884006400,"@andycandymcb @ErinBailey00 ooooo kill em dream team \U0001f60d"
798578050090684416,"@DerekLuh YOUR AVI\U0001f60f"
798578054301786112,"@CADavalos @Xric_ @_haazelnut when you start talking about your asshole I'm out\U0001f602\u270c\U0001f3fc\ufe0f catch me on the slopes"
798578020747530240,"A whole freak. \U0001f643\U0001f62d https://t.co/N5xxeFjBv8"
798578045909139456,"Someone take Miko's phone. \U0001f602"
798578058496212992,"january effing 2nd !!!!! \U0001f339\U0001f60d #bachelor"
798578058483466240,"Yes and I meant it \U0001f602\U0001f602\U0001f602\U0001f602 https://t.co/21Z9xJQxg9"
798578062661222400,"I love nohoesgeorge \U0001f480\U0001f480\U0001f602\U0001f4af"
798578071045636096,"Le naturel \U0001f51d"
798578079471988737,"that game is so boring\U0001f602 https://t.co/UIXFVPWErs"
798578079459221504,"Schedule update for Performance Yoga at PFS this week. Wed 9:00am, 5:30pm. Thurs 6am. Saturday 8am. \U0001f44a\U0001f3fc\u270c\U0001f3fc\ufe0f#yoga... https://t.co/YFr8lhm8sG"
798578087847985152,"@x_chelf_x like fr bro \U0001f4af\U0001f64f\U0001f3fc"
798578092046503936,"@jascanubemine Ima text you cause i don't need no "I know you home ,pop out text" \U0001f644\U0001f643"
798578104604262400,"@revlon why can't I find Lilac Champagne anywhere \U0001f62d"
798578104621027328,"I have to remind myself Tuesday-Saturday from 9 in da morning to 5 in da evening \U0001f4b8\U0001f4b8\U0001f4b8\U0001f4b8\U0001f4b0\U0001f64f"
798578108794335232,"A Tribe Called Quest type of day \U0001f60c"
798578112988594176,"you know it!!\U0001f621 we about to make some real changes https://t.co/8M6OIO0FTO"
798578117199724545,"@EZombieArt I honestly still like the concept of muh guys. Just not... the execution \U0001f605"
798578117199745024,"@tyga3124 you find everything funny \U0001f62d\U0001f914"
798578125584134144,"@AndyBoxHill Are you sure the black and red ones aren't sweets?\U0001f606"
798578129795223552,"When you're only a couple of feet away from your bed now... so happy I got to leave class early \U0001f62a"
798578129782603776,"@emma_bewick thanks pretty !!! \U0001f638\u2728\U0001f451\U0001f378"
798578133981134848,"@RoadTrip3000 Cutie \U0001f60d\u2764"
798578138192236544,"https://t.co/NscFd6XGV0 \nI laughed way to hard on this one \U0001f602\U0001f602\U0001f602\U0001f602"
798578142378070016,"I really want bear e patch \U0001f629 somebody lets go.."
798578142378164224,"@EllexMay it sounds perfect tbf \U0001f648\U0001f602 gimme all the tacos"
798578154956668928,"I just panicked so badly at work that I scrubbed my whole office with bleach. And apparently everyone I work w/knows that means I panicked \U0001f613"
798578159159570432,"The latest \u2605migenic\u2605! https://t.co/o7dNojX32C #london"
798578163349618688,"Can't help but chuckle at all the limousine trucks with "Off Road" packages. Not judging. Had those packages too n probably will again \U0001f604"
798578163328675840,"Bitch u still stay on #section8 \U0001f914\U0001f602"
798578163353845760,"@garrybags2 thanks garry\U0001f602"
798578167518740480,"@Broadway_Style @aanavee thank you for this article. So amazingly written by an amazingly inspirational person. \U0001f1fa\U0001f1f8\u2764\ufe0f"
798578167518674944,"\U0001f495\U0001f496\u2728\u3000\u3000 \U0001f495\U0001f496\u2728 \u2728\u3000\u3000 \U0001f495 \u2728\u3000\u3000 \U0001f495 \U0001f495 I want to see. I want to see you, I need to see you, I have to see you, What happened to you?"
798578171708919808,"My lady jam\U0001f483\U0001f3fd https://t.co/SKAJJbdeEK"
798578175911559168,"I've Kuwait had this conversation with myself before \U0001f602 https://t.co/sjwqL8v4sg"
798578180109914112,"Sometimes I see someone who's makeup is so good I die a little and come back to life \U0001f484\u2728"
798578192709722112,"happy bday omar\U0001f602\U0001f4aa\U0001f3fc\U0001f389\U0001f389\U0001f389@omarsemrin2"
798578192718172160,"@kashkhylee @YNWAshley @PS4_Will they sum dorks\U0001f602"
798578184308432896,"Just when I thought I was done writing college essays, I find out that my housing application also requires one \U0001f644"
798578209461714944,"I know you got another nigga trynna playbthe part\U0001f602\U0001f60c https://t.co/u12ttGfEQ2"
798578213656166400,"7  dogs \U0001f63b https://t.co/dg0W7PuGJt"
798578213660360704,"@liliceman2011 watch him take off \U0001f4af his assistant from now on \U0001f918\U0001f3fd\U0001f17f\ufe0f https://t.co/K4TrLwXlZM"
798578217846272000,"I'm done y'all go too far everytime   \u26b0 https://t.co/uevA6NT6Qz"
798578222061547520,"@ArianaGrande  i try your follow so long, why do not you follow me angel? \nyou hate me? \U0001f62d\U0001f61e follow me pls do not ignore me my love. \U0001f630\nx2"
798578188494344192,"SAME \u2764 https://t.co/aIxtfUz47X"
798578226251657217,"All she had to do was just give me that wink \U0001f3b6"
798578226264035328,"@StationCDRKelly @crystalcruises marvellous \U0001f44c\U0001f44cplease share pic of burj khalifa from space.. it must be clear than this"
798578230449930240,"@deysha_renee let me know if you need anything I got you girl! \U0001f618"
798578234631798784,"The inglot Christmas sets are class\u2728"
798578234652696576,"\U0001f64c\U0001f64c\U0001f64c we are ready! https://t.co/8w09lxhJsZ"
798578238851190785,"@LetsChatMoney aight captain \U0001f602\U0001f481\U0001f3fd"
798578243037106176,"@TwitAcctCA Haven't gotten that far yet. Need to buy headboard, nightstands. \U0001f618"
798578243011899393,"Jesusssss \U0001f60d\U0001f60d\U0001f60d\U0001f60d\U0001f60d https://t.co/netja2nn2f"
798578192713822208,"Love someone that brings you flowers \u2764\ufe0f\u2764\ufe0f https://t.co/JKW5Amgd2d"
798578251434233857,"Best Arab Sheikh Dp Credit Goes To @Rz3642 Bandar \U0001f602\U0001f602\U0001f602\U0001f602\U0001f602"
798578251429883904,"My hand \U0001f622 https://t.co/DkDTaNdjdN"
798578196874723329,"wishin' good luck to the BEST ball coach out there tonight at harriman\U0001f49c\U0001f49b i love u so much dad!!! #goyork https://t.co/NsL5OfP3Fg"
798578263983591424,"Tripped over my own slipper THAT I WAS WEARING and I fell on the floor crying and laughing from embarrassment \U0001f602 https://t.co/74EgwE3zjh"
798578272380616705,"I liked a @YouTube video https://t.co/dVwZHSTJpY \u2728Nightcore\u2728 Luv Letter (WispX remix) || Dj Okawari"
798578272388968452,"@itsGOOSEbro18 dam bro it's been a min shit was lit tho \U0001f602"
798578272405594112,"Sleepy \U0001f62d"
798578272409821184,"@FS_Meemee \U0001f62d\U0001f62d you ain't physically go to the middle or the high so you not\U0001f602"
798578272405581824,"I'm sick of the cold already, how will I get through 4 more months of it ? ? ? \U0001f62b"
798578272376418304,"We are so excited that our Phis are officially initiated! \u2728\U0001f4a0 https://t.co/XcTGNhiQvL"
798578163345330176,"Mack's life is like a reality tv show.\U0001f602"
798578276599902208,"If English is your primary language and you're failing an English course...YOUR OPINION IS IRRELEVANT TO ME\U0001f44d\U0001f3fb"
798578213651783682,"Turkey wings&amp;legs in the over cooking smothered potatoes an corn for breakfast/lunch today \U0001f60b"
798578280785846272,"@maradyt 33 days bff \U0001f495\u2764\ufe0f"
798578272380416000,"Hi @Harry_Styles \nHope you're having a good day!\nYou're my source of happiness.\nAll my love for you is endless.\nMind following me?\U0001f496 \u2014 28,058"
798578284976017409,"Dear #Government of the #USA... Do u have any clue about anything I have posted on my page today???\U0001f621"
798578284992700417,"@7yuhiyoshida Good morning\u2728"
798578293343535104,"@apssara2013 Amazing.. the cats &amp; ur voice \U0001f44c\U0001f44c"
798578297550606337,"Real niggas fuck w me &amp; I don't give af who don't \U0001f4af"
798578310158708736,"The man who can't be moved.....is one of my favorite songs!!!!!! Never gets old!!!! *singing out loud at work* \U0001f605\U0001f605\U0001f3b6\U0001f3b6\U0001f3b6"
798578314336174080,"I literally hate the rain and I'm never prepared for it \U0001f624"
798578318538932224,"@sixxela_duhh wow why would you leave \U0001f629\U0001f629"
798578318509490176,"@travishodgesuk @etnies from this I conclude being a pro photo is more physically demanding than being a skater \U0001f602"
798578322716266497,"They don't have those here \U0001f62d or crazy bread https://t.co/OLjTKCEXz9"
798578326910750721,"@schreincat with perfect form for the spare\U0001f3b3 https://t.co/3BYKQcNWYl"
798578331092393984,"yyyyyyy are they such a joke oh my god\U0001f480"
798578331125948416,"How did I end up feeling like this? why?   \U0001f60a"
798578331113451520,"@InlandEmpireRvp Check Out TimcDmoney New hot video!!! #GottaKeepOnPushing\u203c\ufe0f\U0001f3a7\U0001f3achttps://t.co/eN9t8F6ZzS"
798578331092451329,"\u263c\u25d4 Vintage Mid Century Crocodile Handbag Purse Matching Case #purse #handbag #midcentury https://t.co/8L1IjCuYLl https://t.co/bH8rtBOA7f"
798578335294947328,"Fit*\U0001f34ehttps://t.co/XARRwmX3WC\U0001f34e4\ufe0f\u20e3- Le-Vel Thrive Premium Black Label DFT Patches 10 day Sample #WeightLoss https://t.co/rHSFy335Z5"
798578339489447940,"@saltandchic Is this dress topshop? You look gorge, have a fab time! \U0001f495"
798578339514609664,".@dustinbschwartz yeah &amp; I don't need a subscription for something I'll use once in a \U0001f535\U0001f315. Maybe I'm not the target gamer. I'll stick w/ TTS"
798578339485093888,"Get your groove on. Enjoy \U0001f389\U0001f389\U0001f389 \u2013 \u266bIt Takes Two by Zac Efron, from #SoundHound https://t.co/QoWF22XWyg"
798578347907411968,"@ZoellaLover2000 stay strong babe \U0001f497\U0001f497"
798578352063844352,"I \u2764\ufe0f gilmore girlsssss"
798578352063774720,"\U0001f3a7\U0001f3b6\U0001f4a4 \u266b Careless Whisper by Dave Koz \u2014 https://t.co/o5GbIHGR2Z"
798578356262502400,"Last night my house smelled like chicken tenders \U0001f602"
798578356270682112,"\u2764#Actor #Producer The Good German (#DVD, 2007) #GeorgeClooney Cate Blanchett NEW SEALED #Shopping #Bargains https://t.co/l66NQVjvML"
798578360490323968,"You can feel the procrastination as it takes your body over \U0001f605"
798578360477569025,"R A G I N G \U0001f4ab"
798578360452452352,"@x_glam ineed tutorials \U0001f602"
798578364651106304,"Jade tunic + Dixie cutoffs + Austin booties \U0001f499 https://t.co/Bd5VF6ijMY"
798578364646756352,"I cant help but crying seeing this scene \U0001f622\U0001f622\U0001f622 #SweetStrangerAndMe #\ub0b4\uc9d1\uc5d0\uc0ac\ub294\ub0a8\uc790 https://t.co/rxtTIvwEMg"
798578364651073536,"please keep praying for my bubba\U0001f499\U0001f64f\U0001f3fd keep pumping, Reub! https://t.co/cWCYAlEFdB"
798578373060599809,"@Lawrence_Solis dm me\U0001f4f2"
798578373047894016,"Did u know an i is an upside down !, like guys it took me 15 yrs to find that out! My mind has been blown!! \U0001f631\U0001f4a5"
798578373056466944,"@JoeyRossi67 New SUPER RARE VIDEO OUT NOW \U0001f637\U0001f4f9https://t.co/kh89IBpJR6"
